tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
Tr_tweet_2482,negative,0.6633,Can't Tell,0.3367,United,jayw329,0.0,@united already Flight Booking Problems next week's trip on @AmericanAir  thanks for making the choice so easy #disunited #unfriendlyskies #servicefail,2015-02-20 15:39:40 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_2483,positive,1.0,,,United,nfriesen1,0.0,"@United flight experiences R often frustrating, but 2day on UA5184 from CHI to WPG flight attendant April was #amazing! She's 1 of the best!",2015-02-20 15:39:06 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
Tr_tweet_2484,negative,0.6878,Can't Tell,0.3541,United,archivelle,0.0,"@united Also, group 5 is total BS.",2015-02-20 15:39:05 -0800,New York,
Tr_tweet_2485,negative,1.0,Late Flight,0.6657,United,archivelle,1.0,@united Don't ask me to be patient without offering something in return.,2015-02-20 15:38:23 -0800,New York,
Tr_tweet_2486,negative,1.0,Bad Flight,0.6970000000000001,United,jayw329,0.0,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable,2015-02-20 15:36:59 -0800,"New York, NY",Eastern Time (US & Canada)
Tr_tweet_2487,positive,1.0,,,United,CEUGRATN,0.0,@united free booze for the Bach party would make it better!  ORD--&gt,,2015-02-20 15:33:45 -0800,
Tr_tweet_2488,neutral,1.0,,,United,JPKirchmeier,0.0,"@united (2/2) I have their name (boarding pass was in there, too).  I think they might really need this. Any ideas?",2015-02-20 15:33:21 -0800,"Evanston, IL",Central Time (US & Canada)
Tr_tweet_2489,negative,1.0,Customer Service Issue,1.0,United,cruzontour,0.0,"@united incompetent/rude service today. Missed my connecting flight, then the customer service desk was terrible to me. Really upset w untd.",2015-02-20 15:30:57 -0800,"Los Angeles, CA",Alaska
Tr_tweet_2490,negative,1.0,Bad Flight,0.6907,United,AtulKC,0.0,@united - terrible experience on UA415 on 17th. 1st exit row in economy has zero legroom. Have same row booked for return but can't change.,2015-02-20 15:22:05 -0800,Greater New York City Area,Eastern Time (US & Canada)
Tr_tweet_2491,positive,1.0,,,United,ibrowning85,0.0,@united all good man it isn't your fault that plane is having maintenance issues,2015-02-20 15:11:38 -0800,,
Tr_tweet_2492,negative,1.0,Late Flight,1.0,United,fambai,0.0,@united this delay of flight UA4636 has been painful. I sure hope it doesn't cause me or my luggage) to miss my UA82 flight to New Delhi!,2015-02-20 15:09:01 -0800,the nation's capital,Eastern Time (US & Canada)
Tr_tweet_2493,negative,0.6778,Can't Tell,0.6778,United,GoBeavs808,0.0,@united Yes but unbelievable.  Should have a free fare lock,2015-02-20 15:06:36 -0800,Radford HS,
Tr_tweet_2494,negative,1.0,Late Flight,1.0,United,RegYohanan,1.0,"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",2015-02-20 15:02:04 -0800,,
Tr_tweet_2495,negative,1.0,Can't Tell,0.6285,United,wisemana,0.0,"@united it should be free like other airlines! Again, it’s not 1997 anymore.",2015-02-20 14:50:03 -0800,"washington, dc",Eastern Time (US & Canada)
Tr_tweet_2496,negative,0.665,Late Flight,0.335,United,ChrisLaylin,0.0,@united Existing reservation is fine. I was talking about no longer having an 0600 CMH-ORD option. 0638 gets me in too Late Flight.,2015-02-20 14:48:37 -0800,"Powell, OH",Eastern Time (US & Canada)
Tr_tweet_2497,neutral,0.7008,,0.0,United,Heaton52,0.0,@united please tell me I'm going to make my connecting flight from O'hare to #STL #SouthBendINWhere 🙏 http://t.co/qGwK10dEwv,2015-02-20 14:47:01 -0800,,Central Time (US & Canada)
Tr_tweet_2498,neutral,0.68,,,United,jacobburkholder,0.0,@united Lindsay and ??.  Darn.  Terrible memory on my part.  I know they are headed back to IAD and then PIT tonight.,2015-02-20 14:43:23 -0800,"#avgeek, United 1K",Central Time (US & Canada)
Tr_tweet_2499,negative,1.0,Customer Service Issue,0.3404,United,caseymugar,0.0,"@united I know. I’m sure you hear it all the time — don’t like the new seats. I’m a small guy, 5’ 6” and I feel the new planes are tight",2015-02-20 14:42:13 -0800,"Culver City, CA",Pacific Time (US & Canada)
Tr_tweet_2500,negative,1.0,Late Flight,1.0,United,Csqd,0.0,@united how about after 2.5 hrs at ORD another .5 on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,2015-02-20 14:41:05 -0800,"Vail, CO",Mountain Time (US & Canada)
Tr_tweet_2501,neutral,0.6202,,,United,yuethomas,0.0,"@united OK, thanks for the clarification.",2015-02-20 14:40:39 -0800,"San Jose, CA",Pacific Time (US & Canada)
Tr_tweet_2502,positive,0.3414,,0.0,United,matsmall,0.0,@united When are you coming back to @IFlyOAKland? You have a huge East Bay customer base due to SFO and *I* miss you!,2015-02-20 14:38:18 -0800,Oakland,Pacific Time (US & Canada)
Tr_tweet_2503,negative,1.0,Can't Tell,0.6582,United,AlsoRococo,1.0,@united also doesn't help me. I'm a very frequent flier and united premiere gold. Apparently that means nothing.,2015-02-20 14:37:57 -0800,Los Angeles,Pacific Time (US & Canada)
Tr_tweet_2504,neutral,1.0,,,United,bethweesner,0.0,@united as a million mile flier I'm embarrassed to ask how long ago his launched?,2015-02-20 14:35:40 -0800,"San Francisco, CA",Pacific Time (US & Canada)
Tr_tweet_2505,negative,1.0,Flight Booking Problems,0.3617,United,ThePappaShacks,0.0,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,2015-02-20 14:35:03 -0800,Denver,
Tr_tweet_2506,negative,0.6718,Can't Tell,0.3435,United,johnwoodRTR,0.0,@United @Skywest do it again!   I will now miss one or probably both our Aspen events. #Fail,2015-02-20 14:32:17 -0800,Hong Kong,Eastern Time (US & Canada)
Tr_tweet_2507,negative,1.0,Lost Luggage,1.0,United,AlsoRococo,1.0,"@united don't need your apologies, need my bag. Took 56 minutes from landing to get it. Unacceptable.",2015-02-20 14:31:28 -0800,Los Angeles,Pacific Time (US & Canada)
Tr_tweet_2508,negative,0.7129,Bad Flight,0.7129,United,caseymugar,0.0,"@united add wifi, entertainment and the old seats and i’ll come back.",2015-02-20 14:28:43 -0800,"Culver City, CA",Pacific Time (US & Canada)
Tr_tweet_2509,negative,1.0,Bad Flight,0.6739,United,wisemana,0.0,@United super lame that you charge $8 for tv on an international flight to the US. It isn’t 1997!,2015-02-20 14:25:26 -0800,"washington, dc",Eastern Time (US & Canada)
Tr_tweet_2510,negative,0.7112,Late Flight,0.3581,United,CpyburnDC,1.0,"@united as for volunteers to give up seats, people did! Now we sit for 25 minutes on plane waiting 4 them to add more people!  #letsgo",2015-02-20 14:23:36 -0800,"Washington, DC",Eastern Time (US & Canada)
Tr_tweet_2511,negative,0.6795,Can't Tell,0.3441,United,nate2482,0.0,@united 4016 529557.   You going to transfer my car to me too?  Because it's at the airport you couldn't get me too...,2015-02-20 14:23:34 -0800,"Parkersburg, WV",Eastern Time (US & Canada)
Tr_tweet_2512,negative,1.0,Lost Luggage,0.6722,United,AlsoRococo,0.0,"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",2015-02-20 14:20:25 -0800,Los Angeles,Pacific Time (US & Canada)
Tr_tweet_2513,negative,1.0,Lost Luggage,0.6701,United,AlsoRococo,0.0,"@united I'm sorry it's cold in chicago, but I don't see why that means it takes 45 minutes for my priority bag to show up on the carousel.",2015-02-20 14:19:29 -0800,Los Angeles,Pacific Time (US & Canada)
Tr_tweet_2514,neutral,0.6772,,0.0,United,44Stocker,0.0,@united how long does it take for customer feedback to respond to a complaint?,2015-02-20 14:11:56 -0800,,
Tr_tweet_2515,negative,1.0,Can't Tell,0.6478,United,SchrammRyan,0.0,@united you are making me miss big snow in Montana. Not cool.,2015-02-20 14:11:53 -0800,,Eastern Time (US & Canada)
Tr_tweet_2516,negative,1.0,Flight Booking Problems,0.3503,United,jeeden_1,0.0,@united you might be the only airline not offering waivers...keep up the good fight,2015-02-20 14:09:17 -0800,"Purcellville, VA",
Tr_tweet_2517,neutral,1.0,,,United,jeeden_1,0.0,@united or frontier ... http://t.co/n8WiNFu6C5,2015-02-20 14:08:31 -0800,"Purcellville, VA",
Tr_tweet_2518,positive,1.0,,,United,KennethRMurray,0.0,@united Thank you. Any help is appreciated.,2015-02-20 14:06:51 -0800,"Kenosha, WI",Central Time (US & Canada)
Tr_tweet_2519,neutral,1.0,,,United,jayfalck,0.0,"@united FYI, went through this on similar flight last week.",2015-02-20 14:05:34 -0800,"Austin, TX",Central Time (US & Canada)
Tr_tweet_2520,negative,1.0,Customer Service Issue,0.3467,United,jayfalck,0.0,@united I know where to check. My complaint is my ticket said dinner when I booked now it's changed to refreshments. Where's my refund?,2015-02-20 14:04:51 -0800,"Austin, TX",Central Time (US & Canada)
Tr_tweet_2521,negative,1.0,Lost Luggage,1.0,United,christinerimay,0.0,@united Bag MIA since Wednesday. Still no word where it is or if we'll ever see it again. #lostluggage #frustrated,2015-02-20 14:03:03 -0800,Someplace saving something,Eastern Time (US & Canada)
Tr_tweet_2522,neutral,1.0,,,United,yuethomas,0.0,@united assume those benefits only apply to my own reservation. Any way my partner (on diff res) can use them? Can we combine res?,2015-02-20 14:01:41 -0800,"San Jose, CA",Pacific Time (US & Canada)
Tr_tweet_2523,neutral,1.0,,,United,jeeden_1,0.0,@united or us air: http://t.co/Eis9hcNPrO,2015-02-20 14:00:52 -0800,"Purcellville, VA",
Tr_tweet_2524,negative,1.0,Can't Tell,0.6578,United,jeeden_1,0.0,@united we can't all be american airlines I suppose... http://t.co/0EWj7oKlji,2015-02-20 13:58:37 -0800,"Purcellville, VA",
Tr_tweet_2525,negative,1.0,Bad Flight,0.6458,United,Paul_Faust,1.0,@united Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks,2015-02-20 13:52:29 -0800,New York,
Tr_tweet_2526,neutral,0.688,,0.0,United,jeeden_1,0.0,"@united uhuh.Group trying to get out of Nashville and into IAD today instead of tomorrow,why be preemptive though... https://t.co/yBv0xaowKv",2015-02-20 13:48:44 -0800,"Purcellville, VA",
Tr_tweet_2527,positive,1.0,,,United,Coco_Flotte,0.0,@united thanks for moving my dad on to my my mom's flight. You helped make his birthday start with #FriendlyFriday Awesomeness! 4 paws up!,2015-02-20 13:45:41 -0800,Deutschland,Prague
Tr_tweet_2528,negative,1.0,Cancelled Flight,1.0,United,nate2482,1.0,@United you need to get it together 3 of 4 flights Cancelled Flightled stranded with no car and my baggage is lost!  You NEVER get it right.,2015-02-20 13:38:33 -0800,"Parkersburg, WV",Eastern Time (US & Canada)
Tr_tweet_2529,neutral,0.7246,,,United,KeldaPharris,1.0,"@united blood services, make your appt. today! 18009174929 http://t.co/6UXwPaduGS",2015-02-20 13:37:42 -0800,Aberdeen,Central Time (US & Canada)
Tr_tweet_2530,negative,1.0,Customer Service Issue,0.6806,United,bretlonder,0.0,".@united It's worth saying that, if you litter in Singapore, you get caned. ""But there are rules"" says @united",2015-02-20 13:32:36 -0800,"San Diego, CA",Central Time (US & Canada)
Tr_tweet_2531,negative,0.6706,Customer Service Issue,0.6706,United,bretlonder,0.0,"@united I'm fully aware, it's just that your rules are harsh toward the client. Especially since you're going to resell my seat for more $.",2015-02-20 13:30:46 -0800,"San Diego, CA",Central Time (US & Canada)
Tr_tweet_2532,negative,1.0,Damaged Luggage,0.6383,United,AlexanderPancoe,1.0,@united why I won't check my carry on. Watched a handler throw this bag -- miss the conveyer belt -- sat there 10 min http://t.co/lyoocx5mSH,2015-02-20 13:29:16 -0800,Chicago,Central Time (US & Canada)
Tr_tweet_2533,negative,1.0,Customer Service Issue,0.6503,United,andreamvdlg,1.0,@united this means within one week i will have filed 2 compensation complaints to your website,2015-02-20 13:26:42 -0800,Edinbrah ,Eastern Time (US & Canada)
Tr_tweet_2534,negative,0.6869,Can't Tell,0.3434,United,andreamvdlg,0.0,"@united not 100% sure, however my ticket included one checked bag, therefore this charge was extra and completely unanticipated.",2015-02-20 13:26:11 -0800,Edinbrah ,Eastern Time (US & Canada)
Tr_tweet_2535,positive,0.6561,,,United,d_goodspeed,0.0,“@united: @d_goodspeed We will follow up with our Maintenance team. Thanks for the tweet. ^KP” THANK YOU!  United Cares!,2015-02-20 13:25:40 -0800,USA,Central Time (US & Canada)
Tr_tweet_2536,negative,1.0,Customer Service Issue,0.662,United,KennethRMurray,0.0,@united Terribly disappointed. Confirmed reservation delayed and your cust. service staff was not helpful in finding an alternate solution.,2015-02-20 13:23:48 -0800,"Kenosha, WI",Central Time (US & Canada)
Tr_tweet_2537,neutral,1.0,,,United,middlebrowmadam,0.0,@united this is for a check-in luggage. Employee told me not to include wheels in the dimensions.,2015-02-20 13:23:29 -0800,Southern California,Pacific Time (US & Canada)
Tr_tweet_2538,neutral,1.0,,,United,dlm_3,0.0,@united dmangen@visualclubconcepts.com,2015-02-20 13:22:44 -0800,Global,Eastern Time (US & Canada)
Tr_tweet_2539,neutral,1.0,,,United,Bigmenk65,0.0,"@united if I had a ticket refunded which I purchased, for my brother to fly...could I then used the refunded credit for me to fly? Respond",2015-02-20 13:21:17 -0800,,
Tr_tweet_2540,negative,1.0,Late Flight,0.6522,United,andreamvdlg,1.0,@united this is besides the fact that one week ago you delayed me by 18 hours. i am not impressed at all.,2015-02-20 13:20:00 -0800,Edinbrah ,Eastern Time (US & Canada)
Tr_tweet_2541,negative,1.0,Customer Service Issue,0.648,United,andreamvdlg,0.0,"@united its my one and only checked bag, which is checked to edinburgh, however i am being charged randomly from dc to newark",2015-02-20 13:19:16 -0800,Edinbrah ,Eastern Time (US & Canada)
Tr_tweet_2542,negative,1.0,Customer Service Issue,0.3438,United,andreamvdlg,0.0,@united with the purchase of my ticket i am entitled to check in 1 bag however i am being charged an extra 25 dollars for domestic transport,2015-02-20 13:18:40 -0800,Edinbrah ,Eastern Time (US & Canada)
Tr_tweet_2543,negative,1.0,Bad Flight,1.0,United,justindoll,1.0,"@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn't cleaned properly.",2015-02-20 13:17:11 -0800,"Salt Lake City, UT",Mountain Time (US & Canada)
Tr_tweet_2544,negative,1.0,Can't Tell,0.672,United,ADolledUpBlog,0.0,@United I have never been so grossed out in my life. What a disappointment-yet again-flying with you.,2015-02-20 13:16:07 -0800,"Salt Lake City, UT",Mountain Time (US & Canada)
Tr_tweet_2545,neutral,1.0,,,United,SocialMktgFella,0.0,@united need to add service dog to my itinerary for tomorrow,2015-02-20 13:15:15 -0800,"San Francisco, CA",Pacific Time (US & Canada)
Tr_tweet_2546,negative,1.0,Late Flight,1.0,United,ADolledUpBlog,1.0,"@united thanks for delaying my flight for an hour, and then boarding us onto a flight that REEKS of vomit because it wasn't cleaned properly",2015-02-20 13:15:12 -0800,"Salt Lake City, UT",Mountain Time (US & Canada)
Tr_tweet_2547,negative,0.6747,Bad Flight,0.3477,United,d_goodspeed,0.0,@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp,"[33.64314381, -84.44252134]",2015-02-20 13:14:19 -0800,USA
Tr_tweet_2548,negative,1.0,Can't Tell,0.6632,United,megane_ko,1.0,@united I can't even look at you right now. I'll call you when I'm not so mad.,2015-02-20 13:09:04 -0800,Montana,Mountain Time (US & Canada)
Tr_tweet_2549,neutral,1.0,,,United,bugstory,0.0,@united DM ed u the request num,2015-02-20 13:02:02 -0800,"Baltimore, MD",Eastern Time (US & Canada)
Tr_tweet_2550,negative,1.0,Customer Service Issue,1.0,United,bugstory,0.0,"@united I requested an online refund option they denied saying the ticket was used, hope they understand the problem from your approach",2015-02-20 13:01:28 -0800,"Baltimore, MD",Eastern Time (US & Canada)
Tr_tweet_2551,negative,0.6639,Late Flight,0.3706,United,LRuns4Cupcakes,0.0,"@united Nope, still sitting at the gate!",2015-02-20 13:00:57 -0800,NY,
Tr_tweet_2552,neutral,1.0,,,United,Gouwerijn,0.0,"@united bagage which i take to in the cabin i dont need to check-in,correct?",2015-02-20 12:57:21 -0800,Alphen aan den Rijn,Amsterdam
Tr_tweet_2553,neutral,1.0,,,United,bugstory,0.0,@united exactly,2015-02-20 12:51:10 -0800,"Baltimore, MD",Eastern Time (US & Canada)
Tr_tweet_2554,negative,0.6972,Late Flight,0.6972,United,bugstory,0.0,@united the passengers waited inside the flight on the runway and returned back in o gate that should not count as a valid journey,2015-02-20 12:48:02 -0800,"Baltimore, MD",Eastern Time (US & Canada)
